age_yrBP,warming_count_20k,cold_fraction_20k,mean_cold_duration_yr,mean_warm_duration_yr,pre_phase_like,lr04_10k,co2_10k,mean_cold_duration_kyr_raw,mean_cold_duration_kyr,Time
620000.0,4.0,0.3491271820448878,2016.6666666666667,3262.5,-0.027522260796425287,4.045,247.29851502041817,2.0166666666666666,2.0166666666666666,170
619000.0,3.0,0.3640897755610973,2700.0,4250.0,-0.02323470210330403,3.935,249.06501413674823,2.7,2.7,171
618000.0,2.0,0.40648379052369077,2700.0,4550.0,-0.01711168066240457,3.8405,250.67293291557826,2.7,2.7,172
617000.0,2.0,0.456359102244389,2700.0,4550.0,-0.009584081728911441,3.7614999999999994,252.22562823031268,2.7,2.7,173
616000.0,3.0,0.5062344139650873,3383.3333333333335,4550.0,-0.0012518640877104458,3.692,253.53840512945393,3.3833333333333333,3.3833333333333333,174
615000.0,3.0,0.49625935162094764,2975.0,4550.0,0.007211040123703289,3.632,254.72671044460202,2.975,2.975,175
614000.0,3.0,0.4463840399002494,2975.0,4550.0,0.015116068778942855,3.6015,255.73794955060924,2.975,2.975,176
613000.0,3.0,0.39650872817955113,2975.0,4550.0,0.021771390515684955,3.6005000000000003,256.0657865128096,2.975,2.975,177
612000.0,3.0,0.34663341645885287,2975.0,4550.0,0.0266871008070954,3.607,255.81402348889424,2.975,2.975,178
611000.0,2.0,0.2967581047381546,2975.0,4550.0,0.029348444732925614,3.6209999999999996,255.18928622213986,2.975,2.975,179
610000.0,2.0,0.32418952618453867,2975.0,5525.0,0.029551461739299085,3.6399999999999997,254.20654329179098,2.975,2.975,180
609000.0,2.0,0.3740648379052369,2975.0,5525.0,0.02722911113851574,3.664,252.53790256870872,2.975,2.975,181
608000.0,2.0,0.4239401496259352,2975.0,5525.0,0.022587557143449587,3.6985,250.5870828861038,2.975,2.975,182
607000.0,3.0,0.44139650872817954,4075.0,5525.0,0.015976090375375174,3.7435,248.2163885220213,4.075,4.075,183
606000.0,2.0,0.40648379052369077,4075.0,5450.0,0.007968994999937641,3.7950000000000004,245.62937236981588,4.075,4.075,184
605000.0,2.0,0.40648379052369077,4075.0,5450.0,-0.0007489078407477705,3.853,242.77885109859773,4.075,4.075,185
604000.0,2.0,0.40648379052369077,4075.0,5450.0,-0.009414199833822816,3.8905000000000003,239.37355397872452,4.075,4.075,186
603000.0,2.0,0.4513715710723192,4075.0,4350.0,-0.017258691448800788,3.9095,235.63806382618276,4.075,4.075,187
602000.0,2.0,0.5012468827930174,4075.0,4350.0,-0.023606664592083364,3.9095,232.26212378188706,4.075,4.075,188
601000.0,3.0,0.5087281795511222,3400.0,4350.0,-0.027895983839792225,3.9185000000000003,230.05284110434096,3.4,3.4,189
600000.0,3.0,0.4763092269326683,2725.0,3500.0,-0.029716603387754736,3.928,229.3977443104301,2.725,2.725,190
599000.0,4.0,0.4763092269326683,2166.6666666666665,3500.0,-0.02894355620573389,3.941,229.23024119202623,2.1666666666666665,2.1666666666666665,191
598000.0,4.0,0.42643391521197005,2166.6666666666665,3500.0,-0.025640857554044123,3.9530000000000003,228.44954453640653,2.1666666666666665,2.1666666666666665,192
597000.0,4.0,0.3765586034912718,2166.6666666666665,3500.0,-0.020125617463566045,3.9579999999999997,227.80173162289006,2.1666666666666665,2.1666666666666665,193
596000.0,4.0,0.3266832917705736,2166.6666666666665,3500.0,-0.012834100290409886,3.9629999999999996,228.37110178591553,2.1666666666666665,2.1666666666666665,194
595000.0,3.0,0.32917705735660846,2166.6666666666665,2983.3333333333335,-0.004477969517230915,3.965,230.21758240024715,2.1666666666666665,2.1666666666666665,195
594000.0,3.0,0.3790523690773067,2166.6666666666665,2983.3333333333335,0.004266619606867027,3.97,232.47277264566145,2.1666666666666665,2.1666666666666665,196
593000.0,3.0,0.428927680798005,2166.6666666666665,2983.3333333333335,0.012607447976580874,3.9899999999999998,234.3078462604364,2.1666666666666665,2.1666666666666665,197
592000.0,3.0,0.47880299251870323,2166.6666666666665,2983.3333333333335,0.019860075004097193,4.021,235.18895001655565,2.1666666666666665,2.1666666666666665,198
591000.0,4.0,0.486284289276808,2437.5,2983.3333333333335,0.025419277860405737,4.05,234.78519612991772,2.4375,2.4375,199
590000.0,4.0,0.4613466334164589,2116.6666666666665,2983.3333333333335,0.028795092403845424,4.095000000000001,232.6737634066173,2.1166666666666667,2.1166666666666667,200
589000.0,4.0,0.4389027431421446,2116.6666666666665,2812.5,0.029756977574927,4.136,229.99077208693848,2.1166666666666667,2.1166666666666667,201
588000.0,4.0,0.4389027431421446,2116.6666666666665,2812.5,0.0282215303236154,4.1659999999999995,227.8649946147447,2.1166666666666667,2.1166666666666667,202
587000.0,3.0,0.44389027431421446,2116.6666666666665,2666.6666666666665,0.024374901735038347,4.1770000000000005,226.85543818314977,2.1166666666666667,2.1166666666666667,203
