age_yrBP,pre,ecc,ecc_safe,pre_envelope_proxy,pre_phase_like_raw,pre_phase_like,pre_phase_like_z,pre_z,pre_deamp_unit
5300.0,0.004186,0.018543,0.018543,0.6711183496199783,0.006237349943374857,0.006721270140508446,0.3175362829252373,0.19787753009361064,0.22574556436391088
5400.0,0.003663,0.018573,0.018573,0.6722041259500543,0.005449237602972056,0.005872012685178073,0.27691722003490465,0.17286300739698052,0.19722177354223874
5500.0,0.003137,0.018604,0.018604,0.6733260948244661,0.004658960976134165,0.0050204230288450735,0.2361866105003783,0.14770499795448058,0.1686196516878091
5600.0,0.002608,0.018635,0.018635,0.674448063698878,0.003866865575529917,0.004166873490523867,0.19536226193625975,0.12240350176611091,0.13995170378320365
5700.0,0.002075,0.018664,0.018664,0.6754976474846182,0.0030718093656236603,0.0033101334306936884,0.1543853141891579,0.09691068991658153,0.11117659665666524
5800.0,0.001539,0.018694,0.018694,0.6765834238146942,0.0022746640633358297,0.002451142197789606,0.11330069527580135,0.07127439132118235,0.08232587996148498
5900.0,0.001001,0.018722,0.018722,0.6775968150560985,0.001477279670975323,0.0015918933251858189,0.07220375373507228,0.04554243489520335,0.05346650998824912
6000.0,0.000461,0.018748,0.018748,0.6785378212088311,0.0006794020695540856,0.0007321129782599214,0.031081392354012236,0.019714820638644506,0.024589289524215914
6100.0,-8.1e-05,0.01877,0.01877,0.67933405718422,-0.00011923441662226958,-0.0001284851309353641,-0.010080081709357662,-0.006208451448494191,-0.004315396909962707
6200.0,-0.000624,0.018791,0.018791,0.6800941006152732,-0.0009175200894045022,-0.0009887052091379662,-0.05122347496040154,-0.03217955245092281,-0.03320738651482093
6300.0,-0.001167,0.01881,0.01881,0.6807817589576548,-0.0017142057416267942,-0.0018472011303650325,-0.09228440365351599,-0.058150653453351436,-0.0620414673046252
6400.0,-0.00171,0.018829,0.018829,0.6814694173000362,-0.0025092835519677096,-0.002703964466483669,-0.13326246468024674,-0.08412175445578005,-0.09081735620585268
6500.0,-0.002253,0.018847,0.018847,0.6821208830980818,-0.0033029336233883376,-0.003559189293610428,-0.17416694049073222,-0.11009285545820865,-0.11954157160290763
6600.0,-0.002795,0.018864,0.018864,0.6827361563517915,-0.004093821564885496,-0.004411437692999869,-0.21492905699110296,-0.13601612754534737,-0.148165818490246
6700.0,-0.003337,0.018882,0.018882,0.6833876221498372,-0.004883026692087703,-0.0052618727181878685,-0.255604441770404,-0.16193939963248605,-0.17672916004660524
6800.0,-0.003877,0.0189,0.0189,0.6840390879478828,-0.005667804761904761,-0.006107537216007154,-0.29605165740029854,-0.1877670138890449,-0.2051322751322751
6900.0,-0.004415,0.018918,0.018918,0.6846905537459284,-0.006448168411037107,-0.006948444803567249,-0.3362713551723645,-0.21349897031502388,-0.23337562110159635
7000.0,-0.004952,0.018937,0.018937,0.6853782120883098,-0.007225207794265194,-0.007785770214503578,-0.3763197213221388,-0.23918309782571298,-0.2614986534297935
7100.0,-0.005488,0.01896,0.01896,0.6862106406080348,-0.007997544303797467,-0.008618027882755399,-0.41612570283634465,-0.26481939642111213,-0.2894514767932489
7200.0,-0.006021,0.018984,0.018984,0.6870792616720957,-0.008763181099873577,-0.00944306604522164,-0.4555863832198969,-0.2903122082706415,-0.31716182048040453
7300.0,-0.006551,0.019009,0.019009,0.6879840752804923,-0.00952202272607712,-0.010260781839570205,-0.4946968426790272,-0.31566153337430114,-0.3446262296806776
7400.0,-0.007078,0.019034,0.019034,0.6888888888888889,-0.010274516129032258,-0.011071656888449596,-0.5334801167025924,-0.340867371732091,-0.37186088052957866
7500.0,-0.0076,0.019059,0.019059,0.6897937024972856,-0.011017786872343774,-0.011872593744435932,-0.5717880577401407,-0.3658340655134312,-0.3987617398604334
7600.0,-0.008117,0.019084,0.019084,0.6906985161056823,-0.011751871201006077,-0.012663631464564793,-0.6096225338473185,-0.39056161471832174,-0.4253301194718088
7700.0,-0.008629,0.019109,0.019109,0.691603329714079,-0.01247680517033858,-0.013444808901480969,-0.646985403303982,-0.4150500193467628,-0.4515673242974514
7800.0,-0.009134,0.019134,0.019134,0.6925081433224757,-0.013189736594543743,-0.014213052584654468,-0.6837296653485063,-0.4392036215681743,-0.47737012647642935
7900.0,-0.009632,0.019157,0.019157,0.6933405718422005,-0.013892162655948215,-0.014969975854199022,-0.7199324842885251,-0.46302242138255634,-0.5027927128464791
8000.0,-0.010122,0.01918,0.01918,0.6941730003619254,-0.014581379562043795,-0.015712665145857934,-0.7554545075060126,-0.48645858987461904,-0.5277372262773723
8100.0,-0.010603,0.0192,0.0192,0.6948968512486428,-0.015258379687499999,-0.016442189826957873,-0.7903468816802502,-0.5094642981290723,-0.5522395833333333
8200.0,-0.011074,0.019219,0.019219,0.6955845095910242,-0.015920423539205995,-0.017155597862834573,-0.8244684141953479,-0.5319917172306264,-0.5762006347884906
8300.0,-0.011536,0.019236,0.019236,0.696199782844734,-0.016569956331877727,-0.01785552417838509,-0.857945130651002,-0.5540886760945712,-0.5997088791848617
8400.0,-0.011987,0.019252,0.019252,0.6967788635541078,-0.017203449511739043,-0.01853816645958982,-0.8905951704920634,-0.5756595168903268,-0.6226366091834615
8500.0,-0.012427,0.019267,0.019267,0.6973217517191459,-0.017821041677479627,-0.019203674058215613,-0.9224256770515371,-0.5967042396178933,-0.6449888410235117
8600.0,-0.012856,0.019281,0.019281,0.6978284473398481,-0.0184228660339194,-0.019852190513680146,-0.9534435156640718,-0.6172228442772706,-0.6667703957263628
8700.0,-0.013273,0.019293,0.019293,0.6982627578718785,-0.01900860363862541,-0.020483372138636925,-0.983632248136686,-0.6371675019531688,-0.6879697299538693
8800.0,-0.013679,0.019305,0.019305,0.6986970684039088,-0.01957786946386946,-0.02109680403326532,-1.012972030261005,-0.656586041560878,-0.7085729085729086
8900.0,-0.014072,0.019316,0.019316,0.6990951863916034,-0.020128875543590802,-0.02169055951347585,-1.0413707108269226,-0.675382805269818,-0.7285152205425554
9000.0,-0.014453,0.019325,0.019325,0.6994209192906261,-0.020664237516170764,-0.0222674571500254,-1.068963099016408,-0.693605621995279,-0.7478913324708927
9100.0,-0.014819,0.019334,0.019334,0.699746652189649,-0.021177664735698768,-0.02282071824187792,-1.0954249769118332,-0.7111110049913911,-0.7664735698769009
9200.0,-0.015173,0.019342,0.019342,0.7000361925443359,-0.021674593630441524,-0.023356200998579428,-1.1210365363213244,-0.7280424410040242,-0.7844586909316513
9300.0,-0.015515,0.019351,0.019351,0.7003619254433587,-0.022152831894992505,-0.023871543026324608,-1.1456847865116861,-0.744399930033178,-0.8017673505245206
9400.0,-0.015844,0.019359,0.019359,0.7006514657980457,-0.022613240353324033,-0.024367671935479073,-1.1694140940805173,-0.7601356431635631,-0.8184307040652926
9500.0,-0.016161,0.019368,0.019368,0.7009771986970684,-0.02305495817843866,-0.02484366011241738,-1.1921800922743049,-0.7752974093104688,-0.8344175960346963
