age_yrBP,filtered_value,mcv_state,segment_id,is_transition_age
101750,-0.20801475924098,0,67,0
101800,-0.19570655150364946,0,67,0
101850,-0.1837237968911361,0,67,0
101900,-0.1720674112682663,0,67,0
101950,-0.16073818497635867,0,67,0
102000,-0.14973678553702557,0,67,0
102050,-0.16169050989213363,0,67,0
102100,-0.1309374710021216,0,67,0
102150,-0.12673628381661595,0,67,0
102200,-0.19961479450573177,0,67,0
102250,0.007235848212755913,1,68,1
102300,0.042617958801158706,1,68,0
102350,0.10082839615660888,1,68,0
102400,0.2476291357657674,1,68,0
102450,0.4414881605736919,1,68,0
102500,0.438963586036078,1,68,0
102550,0.1651895827424189,1,68,0
102600,0.030510351226377574,1,68,0
102650,0.14583127455851264,1,68,0
102700,0.32962846676888824,1,68,0
102750,0.10647557493871865,1,68,0
102800,0.0693134375960841,1,68,0
102850,0.2643152725191192,1,68,0
102900,0.12197634737555496,1,68,0
102950,0.23704648493471162,1,68,0
103000,0.25413291777996794,1,68,0
103050,0.0070228361399570505,1,68,0
103100,0.3136819979945854,1,68,0
103150,0.10627264130415356,1,68,0
103200,0.0969317008369211,1,68,0
103250,0.20010766277595135,1,68,0
103300,0.04364122745008667,1,68,0
103350,-0.058630154405403256,1,68,0
103400,-0.13032358914472308,1,68,0
103450,0.0852127308626386,1,68,0
103500,-0.10696111308484016,1,68,0
103550,0.12132226063023283,1,68,0
103600,-0.13804282801646645,1,68,0
103650,0.17567365905353644,1,68,0
103700,0.12526271373521408,1,68,0
103750,0.4324088730001459,1,68,0
103800,0.44399864522422383,1,68,0
103850,0.20978186199779164,1,68,0
103900,0.30130192568169306,1,68,0
103950,0.17393641293323048,1,68,0
104000,0.10007500829294591,1,68,0
104050,-0.029159381714075838,1,68,0
104100,0.3657745555307446,1,68,0
104150,0.12432608367159417,1,68,0
104200,0.5030377533793301,1,68,0
104250,0.2065424297422236,1,68,0
104300,0.2759725638291972,1,68,0
104350,-0.0013506997855719516,1,68,0
104400,0.23523643795645646,1,68,0
104450,0.1500823731728752,1,68,0
104500,0.23501378791508626,1,68,0
